,food_name,food_img_path,health_code
6608,Hot Dog - Train (233).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (233).jpg,0
6609,Hot Dog - Train (234).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (234).jpg,0
6610,Hot Dog - Train (235).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (235).jpg,0
6611,Hot Dog - Train (236).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (236).jpg,0
6612,Hot Dog - Train (237).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (237).jpg,0
6613,Hot Dog - Train (238).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (238).jpg,0
6614,Hot Dog - Train (239).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (239).jpg,0
6615,Hot Dog - Train (24).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (24).jpg,0
6616,Hot Dog - Train (24).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (24).jpg,0
6617,Hot Dog - Train (240).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (240).jpg,0
6618,Hot Dog - Train (241).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (241).jpg,0
6619,Hot Dog - Train (242).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (242).jpg,0
6620,Hot Dog - Train (243).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (243).jpg,0
6621,Hot Dog - Train (244).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (244).jpg,0
6622,Hot Dog - Train (245).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (245).jpg,0
6623,Hot Dog - Train (246).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (246).jpg,0
6624,Hot Dog - Train (247).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (247).jpg,0
6625,Hot Dog - Train (248).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (248).jpg,0
6626,Hot Dog - Train (249).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (249).jpg,0
6627,Hot Dog - Train (25).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (25).jpg,0
6628,Hot Dog - Train (25).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (25).jpg,0
6629,Hot Dog - Train (250).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (250).jpg,0
6630,Hot Dog - Train (251).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (251).jpg,0
6631,Hot Dog - Train (252).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (252).jpg,0
6632,Hot Dog - Train (253).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (253).jpg,0
6633,Hot Dog - Train (254).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (254).jpg,0
6634,Hot Dog - Train (255).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (255).jpg,0
6635,Hot Dog - Train (256).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (256).jpg,0
6636,Hot Dog - Train (257).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (257).jpg,0
6637,Hot Dog - Train (258).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (258).jpg,0
6638,Hot Dog - Train (259).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (259).jpg,0
6639,Hot Dog - Train (26).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (26).jpg,0
6640,Hot Dog - Train (26).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (26).jpg,0
6641,Hot Dog - Train (260).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (260).jpg,0
6642,Hot Dog - Train (261).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (261).jpg,0
6643,Hot Dog - Train (262).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (262).jpg,0
6644,Hot Dog - Train (263).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (263).jpg,0
6645,Hot Dog - Train (264).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (264).jpg,0
6646,Hot Dog - Train (265).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (265).jpg,0
6647,Hot Dog - Train (266).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (266).jpg,0
6648,Hot Dog - Train (267).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (267).jpg,0
6649,Hot Dog - Train (268).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (268).jpg,0
6650,Hot Dog - Train (269).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (269).jpg,0
6651,Hot Dog - Train (27).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (27).jpg,0
6652,Hot Dog - Train (27).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (27).jpg,0
6653,Hot Dog - Train (270).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (270).jpg,0
6654,Hot Dog - Train (271).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (271).jpg,0
6655,Hot Dog - Train (272).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (272).jpg,0
6656,Hot Dog - Train (273).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (273).jpg,0
6657,Hot Dog - Train (274).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (274).jpg,0
6658,Hot Dog - Train (275).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (275).jpg,0
6659,Hot Dog - Train (276).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (276).jpg,0
6660,Hot Dog - Train (277).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (277).jpg,0
6661,Hot Dog - Train (278).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (278).jpg,0
6662,Hot Dog - Train (279).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (279).jpg,0
6663,Hot Dog - Train (28).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (28).jpg,0
6664,Hot Dog - Train (28).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (28).jpg,0
6665,Hot Dog - Train (280).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (280).jpg,0
6666,Hot Dog - Train (281).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (281).jpg,0
6667,Hot Dog - Train (282).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (282).jpg,0
6668,Hot Dog - Train (283).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (283).jpg,0
6669,Hot Dog - Train (284).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (284).jpg,0
6670,Hot Dog - Train (285).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (285).jpg,0
6671,Hot Dog - Train (286).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (286).jpg,0
6672,Hot Dog - Train (287).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (287).jpg,0
6673,Hot Dog - Train (288).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (288).jpg,0
6674,Hot Dog - Train (289).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (289).jpg,0
6675,Hot Dog - Train (29).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (29).jpg,0
6676,Hot Dog - Train (29).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (29).jpg,0
6677,Hot Dog - Train (290).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (290).jpg,0
6678,Hot Dog - Train (291).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (291).jpg,0
6679,Hot Dog - Train (292).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (292).jpg,0
6680,Hot Dog - Train (293).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (293).jpg,0
6681,Hot Dog - Train (294).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (294).jpg,0
6682,Hot Dog - Train (295).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (295).jpg,0
6683,Hot Dog - Train (296).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (296).jpg,0
6684,Hot Dog - Train (297).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (297).jpg,0
6685,Hot Dog - Train (298).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (298).jpg,0
6686,Hot Dog - Train (299).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (299).jpg,0
6687,Hot Dog - Train (3).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (3).jpg,0
6688,Hot Dog - Train (3).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (3).jpg,0
6690,Hot Dog - Train (30).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (30).jpg,0
6691,Hot Dog - Train (30).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (30).jpg,0
6692,Hot Dog - Train (300).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (300).jpg,0
6693,Hot Dog - Train (301).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (301).jpg,0
6694,Hot Dog - Train (302).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (302).jpg,0
6695,Hot Dog - Train (303).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (303).jpg,0
6696,Hot Dog - Train (304).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (304).jpg,0
6697,Hot Dog - Train (305).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (305).jpg,0
6698,Hot Dog - Train (306).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (306).jpg,0
6699,Hot Dog - Train (307).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (307).jpg,0
6700,Hot Dog - Train (308).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (308).jpg,0
6701,Hot Dog - Train (309).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (309).jpg,0
6702,Hot Dog - Train (31).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (31).jpg,0
6703,Hot Dog - Train (31).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (31).jpg,0
6704,Hot Dog - Train (310).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (310).jpg,0
6705,Hot Dog - Train (311).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (311).jpg,0
6706,Hot Dog - Train (312).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (312).jpg,0
6707,Hot Dog - Train (313).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (313).jpg,0
6708,Hot Dog - Train (314).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (314).jpg,0
6709,Hot Dog - Train (315).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (315).jpg,0
6710,Hot Dog - Train (316).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (316).jpg,0
6711,Hot Dog - Train (317).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (317).jpg,0
6712,Hot Dog - Train (318).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (318).jpg,0
6713,Hot Dog - Train (319).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (319).jpg,0
6714,Hot Dog - Train (32).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (32).jpg,0
6715,Hot Dog - Train (32).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (32).jpg,0
6716,Hot Dog - Train (320).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (320).jpg,0
6717,Hot Dog - Train (321).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (321).jpg,0
6718,Hot Dog - Train (322).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (322).jpg,0
6719,Hot Dog - Train (323).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (323).jpg,0
6720,Hot Dog - Train (324).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (324).jpg,0
6721,Hot Dog - Train (325).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (325).jpg,0
6722,Hot Dog - Train (326).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (326).jpg,0
6723,Hot Dog - Train (327).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (327).jpg,0
6724,Hot Dog - Train (328).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (328).jpg,0
6725,Hot Dog - Train (329).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (329).jpg,0
6726,Hot Dog - Train (33).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (33).jpg,0
6727,Hot Dog - Train (33).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (33).jpg,0
6728,Hot Dog - Train (330).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (330).jpg,0
6729,Hot Dog - Train (331).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (331).jpg,0
6730,Hot Dog - Train (332).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (332).jpg,0
6731,Hot Dog - Train (333).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (333).jpg,0
6732,Hot Dog - Train (334).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (334).jpg,0
6733,Hot Dog - Train (335).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (335).jpg,0
6734,Hot Dog - Train (336).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (336).jpg,0
6735,Hot Dog - Train (337).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (337).jpg,0
6736,Hot Dog - Train (338).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (338).jpg,0
6737,Hot Dog - Train (339).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (339).jpg,0
6738,Hot Dog - Train (34).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (34).jpg,0
6739,Hot Dog - Train (34).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (34).jpg,0
6740,Hot Dog - Train (340).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (340).jpg,0
6741,Hot Dog - Train (341).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (341).jpg,0
6742,Hot Dog - Train (342).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (342).jpg,0
6743,Hot Dog - Train (343).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (343).jpg,0
6744,Hot Dog - Train (344).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (344).jpg,0
6745,Hot Dog - Train (345).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (345).jpg,0
6746,Hot Dog - Train (346).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (346).jpg,0
6747,Hot Dog - Train (347).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (347).jpg,0
6748,Hot Dog - Train (348).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (348).jpg,0
6749,Hot Dog - Train (349).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (349).jpg,0
6750,Hot Dog - Train (35).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (35).jpg,0
6751,Hot Dog - Train (35).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (35).jpg,0
6752,Hot Dog - Train (350).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (350).jpg,0
6753,Hot Dog - Train (351).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (351).jpg,0
6754,Hot Dog - Train (352).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (352).jpg,0
6755,Hot Dog - Train (353).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (353).jpg,0
6756,Hot Dog - Train (354).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (354).jpg,0
6757,Hot Dog - Train (355).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (355).jpg,0
6758,Hot Dog - Train (356).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (356).jpg,0
6759,Hot Dog - Train (357).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (357).jpg,0
6760,Hot Dog - Train (358).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (358).jpg,0
6761,Hot Dog - Train (359).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (359).jpg,0
6762,Hot Dog - Train (36).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (36).jpg,0
6763,Hot Dog - Train (36).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (36).jpg,0
6764,Hot Dog - Train (360).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (360).jpg,0
6765,Hot Dog - Train (361).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (361).jpg,0
6766,Hot Dog - Train (362).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (362).jpg,0
6767,Hot Dog - Train (363).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Hot Dog/Hot Dog - Train (363).jpg,0
